solution_group,solution_priority_action_area,solution_name,state,annual_tons_diversion_potential,annual_mtco2e_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Pennsylvania,11507.609101535802,30195.018388046257,0,19179348.50255967,42.808305857713165,5089762.911193414,57455648.73617207,52365885.82497866
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Rhode Island,1006.694560933404,2452.549437711994,0,1677824.2682223401,3.744903767,447906.7545,5028915.022415226,4581008.267949433
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,South Carolina,5349.758096301186,14325.356099470591,0,8916263.493835311,19.901100118240397,2371986.614834514,26716298.208176266,24344311.593341753
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,South Dakota,842.0563918037589,2222.2116081695262,0,1403427.3196729315,3.132449777509969,373809.55631361913,4205624.530416643,3831814.974103024
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Tennessee,7475.467839939361,20084.271093478397,0,12459113.066565601,27.808740364574405,3332697.507087745,37350145.60951941,34017448.10243166
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Texas,27033.357024910925,74143.62987735675,0,45055595.04151821,100.56408813266863,12323411.715389682,135339902.36447173,123016490.64908205
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Utah,2905.8577974825293,7585.842510441434,0,4843096.329137549,10.809791006634992,1304268.0691008205,14527502.91,13223234.84435058
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Vermont,535.5419022,1299.8607315580837,0,892569.8369280801,1.9922158760234658,232644.58751392525,2669651.7760092868,2437007.1884953617
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Virginia,9605.420815477291,25221.128434795428,0,16009034.692462152,35.73216543357551,4267087.004623417,47976980.63118286,43709893.626559444
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Washington,6558.593913881125,15939.107623350032,0,10930989.856468543,24.397969359637774,2906732.214263598,32751904.833210368,29845172.61894677
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,West Virginia,1683.3473841993803,4499.181699896007,0,2805578.9736656337,6.262052269221682,745627.5357630111,8405774.500000507,7660146.964237494
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Wisconsin,4919.397812583351,13018.002288317324,0,8198996.354305585,18.30015986281005,2179741.323397278,24565679.350003444,22385938.026606165
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Wyoming,607.5448682738694,1578.5321945208652,0,1012574.780456449,2.2600669099787836,266528.0009235719,3031187.881605057,2764659.8806814854
Rescue,Strengthen Food Rescue,Donation Education,Alabama,14360.212663709677,29964.856451756885,0,23933687.772849463,53.41999110899999,6846255.361001337,70982561.35199744,64136305.99
Rescue,Strengthen Food Rescue,Donation Education,Alaska,1192.8313237217646,3297.4186732662893,0,1988052.2062029415,4.437332524244951,598637.441,5942752.334514497,5344114.893482366
Rescue,Strengthen Food Rescue,Donation Education,Arizona,80091.37168,45096.34467956216,0,133485619.46146467,297.9399026379891,33908146.20626588,389947427.27149713,356039281.06523126
Rescue,Strengthen Food Rescue,Donation Education,Arkansas,11423.033744164723,23873.49149034444,0,19038389.573607873,42.49368552829276,5374803.839579772,56425292.80081508,51050488.96123531
Rescue,Strengthen Food Rescue,Donation Education,California,526780.1862017533,244761.69620507347,0,877966977.0029223,1959.6222926705227,221060257.16443828,2562011350.8546953,2340951093.6902575
Rescue,Strengthen Food Rescue,Donation Education,Colorado,20460.794423079464,34972.02334,0,34101324.038465776,76.11415525,9623839.966275172,100970657.56274186,91346817.59646669
Rescue,Strengthen Food Rescue,Donation Education,Connecticut,6644.873153367777,14621.004086133258,0,11074788.588946296,24.718928130528116,3356814.681346576,33108979.545270372,29752164.863923796
Rescue,Strengthen Food Rescue,Donation Education,Delaware,4866.432060107145,6010.093378943308,0,8110720.100178575,18.103127263598566,2152488.8719258416,23826524.13783731,21674035.26591147
Rescue,Strengthen Food Rescue,Donation Education,Florida,101483.60919321403,118741.24834647929,0,169139348.6553567,377.5190261987562,45723644.37429756,497908531.4004336,452184887.0261361
Rescue,Strengthen Food Rescue,Donation Education,Georgia,58230.850486996445,74990.21144,0,97051417.47832741,216.61876381162676,25995906.903918132,285377650.3467003,259381743.4427822
Rescue,Strengthen Food Rescue,Donation Education,Hawaii,2744.089754305687,6544.515213260878,0,4573482.923842812,10.20801388601714,1402817.9683167075,13686403.27640538,12283585.308088671
Rescue,Strengthen Food Rescue,Donation Education,Idaho,41497.220957361445,14813.41651066752,0,69162034.92893575,154.3696619613846,17181687.137759242,201528563.33332655,184346876.1955673
Rescue,Strengthen Food Rescue,Donation Education,Illinois,38393.76994176952,73704.99468782838,0,63989616.56961587,142.82482418338262,18479053.724327587,190183813.13423166,171704759.40990406
Rescue,Strengthen Food Rescue,Donation Education,Indiana,24797.117221994755,39980.90213415136,0,41328528.70332459,92.24527606582049,11580702.116320662,122311348.96566612,110730646.84934545
Rescue,Strengthen Food Rescue,Donation Education,Iowa,12009.88291090603,31235.155469176698,0,20016471.518176716,44.67676442857041,5784463.483131138,59605026.568316914,53820563.08518577
Rescue,Strengthen Food Rescue,Donation Education,Kansas,7968.949162844768,21966.88700239388,0,13281581.938074613,29.64449088578252,3951428.378570984,39647717.416013576,35696289.037442595
Rescue,Strengthen Food Rescue,Donation Education,Kentucky,9899.850267,26186.530505659604,0,16499750.44504235,36.82744299333451,5044550.436661752,49412296.969834514,44367746.533172764
Rescue,Strengthen Food Rescue,Donation Education,Louisiana,13179.887349000453,24171.109430595414,0,21966478.915000755,49.02918093828167,6309504.722112227,65224392.35256547,58914887.630453244
Rescue,Strengthen Food Rescue,Donation Education,Maine,9802.948931949435,7097.564597,0,16338248.219915725,36.46697002685188,4212120.146698225,47823179.15974922,43611059.01305099
Rescue,Strengthen Food Rescue,Donation Education,Maryland,14641.136991771378,27321.672192485137,0,24401894.98628563,54.46502960938951,7150778.581046401,72596276.23,65445497.65
Rescue,Strengthen Food Rescue,Donation Education,Massachusetts,19558.126168902458,33562.734488504786,0,32596876.948170763,72.75622934831713,9416530.802424863,96812782.07782423,87396251.27539937
Rescue,Strengthen Food Rescue,Donation Education,Michigan,66243.34802,53253.78528410523,0,110405580.02719034,246.42525462068883,28775056.271336947,323577517.5,294802461.3
Rescue,Strengthen Food Rescue,Donation Education,Minnesota,22413.125909724564,34490.932583077745,0,37355209.84954094,83.37682838417537,10339480.725132653,110422761.08261593,100083280.35748327
Rescue,Strengthen Food Rescue,Donation Education,Mississippi,12942.943886737714,18117.336415489866,0,21571573.14456286,48.14775125866428,5831169.554213501,63510701.17316205,57679531.61894855
Rescue,Strengthen Food Rescue,Donation Education,Missouri,17195.811161151025,37825.71693971682,0,28659685.26858504,63.96841751948179,8402290.865680875,85351123.56647468,76948832.7
Rescue,Strengthen Food Rescue,Donation Education,Montana,2678.4143431772604,4296.258552595392,0,4464023.905295434,9.963701356619394,1263157.5691794655,13217476.015390467,11954318.446211003
Rescue,Strengthen Food Rescue,Donation Education,Nebraska,9212.342504497672,21321.722995656568,0,15353904.174162786,34.26991411673132,4288097.586467967,45454187.50988213,41166089.92341416
Rescue,Strengthen Food Rescue,Donation Education,Nevada,7244.321101300454,17752.16579896393,0,12073868.502167422,26.94887449683767,3718280.281387577,36149971.469004765,32431691.18761719
Rescue,Strengthen Food Rescue,Donation Education,New Hampshire,3031.705257633112,6862.521321847192,0,5052842.096055187,11.277943558395163,1509232.957203321,15079754.96645117,13570522.009247849
Rescue,Strengthen Food Rescue,Donation Education,New Jersey,24241.713433150133,39062.24907056265,0,40402855.721916884,90.17917397131848,11505541.371002741,119783007.46840031,108277466.09739757
Rescue,Strengthen Food Rescue,Donation Education,New Mexico,5759.043386840191,10292.665216439995,0,9598405.644733652,21.423641399045493,2743824.910137492,28468979.08808268,25725154.177945185
Rescue,Strengthen Food Rescue,Donation Education,New York,68341.96984650518,75485.43840611243,0,113903283.07750864,254.2321278289993,30922028.955400255,335496380.1718929,304574351.21649265
Rescue,Strengthen Food Rescue,Donation Education,North Carolina,64883.20692,66854.14177170765,0,108138678.19751918,241.36552973686278,28539250.612094127,317413484.8533335,288874234.24123937
Rescue,Strengthen Food Rescue,Donation Education,North Dakota,9206.543964008251,6028.912217159427,0,15344239.940013751,34.248343546110675,3945087.0097349756,44918635.00026415,40973547.99052917
Rescue,Strengthen Food Rescue,Donation Education,Ohio,30700.2217,66220.48730340991,0,51167036.166925006,114.2048247245766,15141746.011447225,152523882.4236454,137382136.4121982
Rescue,Strengthen Food Rescue,Donation Education,Oklahoma,11364.296049716375,23340.97009117902,0,18940493.41619396,42.275181304944894,5487917.8353849035,56270749.57754554,50782831.74216063
Rescue,Strengthen Food Rescue,Donation Education,Oregon,34752.15670237731,24309.00012,0,57920261.17062885,129.27802293284358,14921348.43356605,169527776.21856835,154606427.78500232
Rescue,Strengthen Food Rescue,Donation Education,Pennsylvania,39352.87113859802,64592.89127883263,0,65588118.56433004,146.39268063558464,18405725.28,194120321.09327447,175714595.81383666
Rescue,Strengthen Food Rescue,Donation Education,Rhode Island,1881.4085913528195,4663.631168051349,0,3135680.9855880328,6.998839959832474,965338.4646733231,9393667.395669678,8428328.930996355
Rescue,Strengthen Food Rescue,Donation Education,South Carolina,16557.837940151127,28342.50594491655,0,27596396.566918544,61.59515713736217,7766442.095911149,81665144.43431643,73898702.33840527
Rescue,Strengthen Food Rescue,Donation Education,South Dakota,1859.1043098139971,5841.745906211865,0,3098507.1830233284,6.915868032508054,940063.8872,9271934.225797255,8331870.338614769
Rescue,Strengthen Food Rescue,Donation Education,Tennessee,15987.747604311997,40456.442044454576,0,26646246.007186662,59.474421088040614,8111793.742233943,79743754.90584093,71631961.16360699
Rescue,Strengthen Food Rescue,Donation Education,Texas,71498.10707,153444.4773336262,0,119163511.77944602,265.9729582917235,35300110.133322835,354992865.7215683,319692755.58824545
Rescue,Strengthen Food Rescue,Donation Education,Utah,7159.065825462778,16778.319749765284,0,11931776.375771297,26.63172487072152,3571468.8618835197,35623136.173750915,32051667.311867394
Rescue,Strengthen Food Rescue,Donation Education,Vermont,1829.7517501102307,2881.180808428085,0,3049586.250183718,6.806676510410046,855226.7322998467,9031296.594311425,8176069.862
Rescue,Strengthen Food Rescue,Donation Education,Virginia,22537.232506095548,47913.47316030946,0,37562054.17682591,83.83850492267543,11058272.571866881,111831759.83153503,100773487.25966814
Rescue,Strengthen Food Rescue,Donation Education,Washington,169560.04880062313,51961.683529444745,0,282600081.3343719,630.7633815383182,70001119.45395826,823065431.7986349,753064312.3446766
Rescue,Strengthen Food Rescue,Donation Education,West Virginia,4570.311557837265,7481.733497405951,0,7617185.929728776,17.001558995154614,2161675.012519225,22557385.88154618,20395710.86902696
Rescue,Strengthen Food Rescue,Donation Education,Wisconsin,41524.18131,41117.376341080766,0,69206968.84515135,154.46995446237779,18165020.04234838,203144316.86221713,184979296.81986877
Rescue,Strengthen Food Rescue,Donation Education,Wyoming,941.0272963245227,2624.871894963182,0,1568378.827207538,3.500621542327212,489037.2515703527,4706400.084136527,4217362.832566175
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Alabama,4568.2525264853275,10076.148320626527,0,7613754.211,16.993899398525404,5567967.163346437,22615145.678200066,17047178.51485363
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Alaska,462.81242915962105,1188.6832042501223,0,771354.0485993684,1.7216622364737808,569138.2937372592,2300488.655458718,1731350.3617214586
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Arizona,19575.868714473636,15971.146717292155,0,32626447.85745606,72.82223161784191,22929064.948875368,95573842.58109222,72644777.63221686
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Arkansas,3471.2463119062727,7581.7500433290115,0,5785410.519843788,12.913036280291319,4211014.521802931,17169617.72,12958603.200169269
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,California,120713.22596225387,75632.34848452797,0,201188709.93708977,449.0532005795844,140710728.57402423,588255071.0559132,447544342.5
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Colorado,6644.388658910909,12655.078188669162,0,11073981.098184848,24.717125811148563,8061031.241577481,32849494.15522815,24788462.91365067
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Connecticut,2654.2446567334378,5847.883049,0,4423741.095,9.873790123048373,3269537.2111482085,13195180.826577358,9925643.615
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Delaware,1348.5035235713724,2035.5525814708553,0,2247505.8726189537,5.016433107685495,1605909.2127113985,6623469.2882232005,5017560.075511802
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Florida,29719.581124179967,45110.50352724798,0,49532635.206966616,110.55684178194946,35621272.48922694,146277601.0902039,110656328.60097696
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Georgia,15733.680323099075,24279.546779379845,0,26222800.53849846,58.529290801928546,18801016.573361065,77342142.54848447,58541125.97512342
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Hawaii,942.2169635736194,2159.085660037854,0,1570361.6059560324,3.5050471044938525,1171341.243262939,4693843.136206959,3522501.8929440207
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Idaho,9083.661356097933,4164.576943631612,0,15139435.593496555,33.79122024,10514907.552501587,44165146.62265602,33650239.07015443
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Illinois,11944.632149088222,24618.802758530044,0,19907720.24848037,44.434031594608165,14592920.801495563,59211001.85097547,44618081.04947991
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Indiana,7546.1980491476725,13909.590565181457,0,12576996.748579454,28.071856742829326,9137929.430634914,37290310.54322493,28152381.11259002
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Iowa,3568.011248026802,9038.907789237954,0,5946685.413378004,13.27300184265969,4353915.764492581,17703650.73064654,13349734.966153957
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Kansas,2654.9723347720033,6930.073645821193,0,4424953.891286672,9.876497085351838,3266776.0011483273,13197232.279897355,9930456.278749028
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Kentucky,3668.461787096781,9273.899629534357,0,6114102.978494635,13.646677848000008,4537768.702709687,18264114.43480763,13726345.732097942
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Louisiana,4253.675950605505,8689.446305053498,0,7089459.917675842,15.823674536252465,5185673.211076567,21069992.994903278,15884319.78382671
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Maine,2603.4378419886652,2751.154261,0,4339063.069981109,9.684788772197825,3068977.0094442517,12743378.70319419,9674401.693749938
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Maryland,5038.574995705324,10175.508596169338,0,8397624.992842207,18.74349898402379,6176106.825358021,24993516.30452058,18817409.479162563
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Massachusetts,6827.272001440213,12942.643228665895,0,11378786.669067021,25.397451845357576,8329264.032146566,33821720.82461256,25492456.792465992
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Michigan,16945.87468751376,18388.643503767587,0,28243124.479189597,63.03865383755117,20045492.993108377,83020891.84564437,62975398.852535985
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Minnesota,6283.781301329703,10910.831367349263,0,10472968.835549505,23.375666440946482,7580920.642844009,31017348.68283566,23436428.03999165
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Mississippi,3601.108505336383,5995.732073975662,0,6001847.508893972,13.396123639851332,4315864.602198095,17722455.498996284,13406590.896798188
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Missouri,5535.277118720416,12613.51139531733,0,9225461.864534028,20.591230881639934,6789461.248372845,27476631.700440943,20687170.452068098
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Montana,828.9409099313168,1536.3157520445302,0,1381568.1832188615,3.0836601849444865,1007714.7926919442,4099118.520315976,3091403.7276240317
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Nebraska,2569.602260037168,5965.707111673006,0,4282670.433,9.558920407,3108353.0172766964,12698067.723663853,9589714.706387157
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Nevada,2720.578074610393,6526.782459543289,0,4534296.791017322,10.120550437550646,3374944.7914583744,13547337.34381823,10172392.552359857
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,New Hampshire,1337.721611475294,2985.007470857187,0,2229536.019,4.976324394688083,1637127.8069581932,6639069.011,5001941.203985877
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,New Jersey,7936.108094,14580.245005576204,0,13226846.82334097,29.522322109697026,9651838.810092611,39270615.33173012,29618776.521637514
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,New Mexico,1958.5398931443192,3870.497438736867,0,3264233.155240532,7.285768402496854,2383263.484467273,9693939.627,7310676.142294267
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,New York,18960.199714487273,26573.32981205649,0,31600332.85747879,70.53194293789265,22760555.650907528,93349084.40689346,70588528.75598593
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,North Carolina,17265.744950943314,22816.91431561715,0,28776241.584905524,64.22857121750911,20522310.977043964,84729335.43392561,64207024.45688166
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,North Dakota,2162.4618335585037,1834.6637142133975,0,3604103.0559308394,8.044358020837622,2539848.1988604143,10571585.080887353,8031736.882026939
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Ohio,10319.545438827256,23155.879360745243,0,17199242.398045428,38.388709032437376,12684416.764651008,51254521.55262137,38570104.787970364
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Oklahoma,3613.5814186092334,7888.0916379029695,0,6022635.697682056,13.442522877226333,4421952.998265152,17912217.426304583,13490264.428039432
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Oregon,8458.941748908139,7784.537955,0,14098236.248180231,31.46726330593826,9955533.016,41369677.28416486,31414144.26803675
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Pennsylvania,12137.905634440267,22778.768343124495,0,20229842.72406711,45.15300896011777,14704887.588589445,59986250.57129825,45281362.982708804
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Rhode Island,728.5542677,1707.4412728455104,0,1214257.112820755,2.7102218758159142,902152.4530564349,3627469.4619809696,2725317.008924535
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,South Carolina,5262.052826911408,10255.760065896688,0,8770088.044852348,19.574836516110423,6382096.455411891,26007300.906183396,19625204.450771503
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,South Dakota,671.5789426095935,1878.4795534788182,0,1119298.237682656,2.498273666507677,829349.4372413184,3342207.765241355,2512858.328000037
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Tennessee,5805.635754051396,14344.06935288493,0,9676059.590085661,21.59696500507118,7178198.6943779355,28897163.233905137,21718964.54
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Texas,22892.42891628164,51235.66942562433,0,38154048.19380274,85.15983556856769,28213108.41411203,113717042.23115203,85503933.81703998
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Utah,2422.285691159063,5586.886927078176,0,4037142.8185984385,9.010902771,2987056.377161005,12043751.109032873,9056694.732
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Vermont,579.1935422937155,1043.672847091387,0,965322.5704895258,2.154599977332613,700686.1403667388,2862830.1308163377,2162143.9904495985
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Virginia,7926.470252999417,17508.888004501987,0,13210783.75499903,29.486469341157818,9722297.144010201,39333018.86917562,29610721.72516542
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Washington,37439.00781047745,15680.509237618155,0,62398346.35079576,139.27310905497615,43309649.07996078,181974744.1195706,138665095.03960985
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,West Virginia,1525.513271220463,2932.214130006773,0,2542522.1187007716,5.674909368940109,1854309.5209952116,7544317.1160709625,5690007.595075751
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Wisconsin,10302.745210847675,12488.520043610499,0,17171242.01807946,38.326212184353345,12202006.601576967,50519909.390002824,38317902.788425855
Rescue,Strengthen Food Rescue,Donation Storage Handling & Capacity,Wyoming,412.4738061567553,1046.4138612511229,0,687456.3435945923,1.5344025589031216,510306.3756098565,2053666.6168576428,1543360.2412477862
Rescue,Strengthen Food Rescue,Donation Transportation,Alabama,12168.702418368042,28725.434389338123,0,20281170.69728007,45.267573,8754154.273921952,60426682.282833636,51672528.008911684
Rescue,Strengthen Food Rescue,Donation Transportation,Alaska,1266.4260436130348,3326.9958287009663,0,2110710.0726883914,4.711104882240476,920366.6806,6307198.687883507,5386832.007322284
Rescue,Strengthen Food Rescue,Donation Transportation,Arizona,44811.814421635754,44919.919080748805,0,74686357.36939293,166.69994964848502,29942232.14652305,219331062.13905668,189388829.99253365
Rescue,Strengthen Food Rescue,Donation Transportation,Arkansas,8890.924647886892,20570.16808845412,0,14818207.746478153,33.07423969013922,6330910.517848328,44092603.25782845,37761692.739980124
Rescue,Strengthen Food Rescue,Donation Transportation,California,269941.3658434801,209054.53301147785,0,449902276.4058002,1004.1818809377461,178581210.8846663,1318401850.1856568,1139820639.3009906
Rescue,Strengthen Food Rescue,Donation Transportation,Colorado,17426.75619759277,36459.554682679794,0,29044593.662654616,64.82753306,12427832.703706462,86413002.55132987,73985169.85
Rescue,Strengthen Food Rescue,Donation Transportation,Connecticut,7399.596377954221,16935.98845898395,0,12332660.629923703,27.526498525989687,5397257.265868248,36864360.77904958,31467103.513181336
Rescue,Strengthen Food Rescue,Donation Transportation,Delaware,3287.301648770617,5605.940956284646,0,5478836.081284361,12.228762133426681,2269224.232681435,16195626.305437654,13926402.07275622
Rescue,Strengthen Food Rescue,Donation Transportation,Florida,74748.35850195414,130547.96520488294,0,124580597.5032569,278.0638936272694,52255570.40064251,369116671.9761315,316861101.57548904
Rescue,Strengthen Food Rescue,Donation Transportation,Georgia,38881.44481075374,68473.35978581464,0,64802408.02,144.6389746960039,27058797.049133077,191783689.8,164724892.7474099
Rescue,Strengthen Food Rescue,Donation Transportation,Hawaii,2705.327737704257,6601.992068161339,0,4508879.562840428,10.063819184259819,2007929.0639033674,13510607.077605657,11502678.01370229
Rescue,Strengthen Food Rescue,Donation Transportation,Idaho,19618.979053054605,10934.048876555558,0,32698298.421757676,72.98260207736313,12753355.813141366,95515179.95,82761824.13442925
Rescue,Strengthen Food Rescue,Donation Transportation,Illinois,31484.183083874155,70310.33532649459,0,52473638.473123595,117.12116107201186,22704116.75083527,156486921.42650026,133782804.67566499
Rescue,Strengthen Food Rescue,Donation Transportation,Indiana,19399.084564541918,39482.136295959644,0,32331807.607569866,72.16459458009592,13785683.399870813,96139927.50785097,82354244.10798016
Rescue,Strengthen Food Rescue,Donation Transportation,Iowa,8984.397975271853,23250.01097140336,0,14973996.62545309,33.42196046801128,6439483.399497791,44659020.107008375,38219536.70751058
Rescue,Strengthen Food Rescue,Donation Transportation,Kansas,7155.07452,19104.61094045836,0,11925124.200073684,26.616877214564443,5212603.119905625,35643798.884240605,30431195.76433498
Rescue,Strengthen Food Rescue,Donation Transportation,Kentucky,10231.80878780262,26770.302114930473,0,17053014.65,38.06232869062573,7514053.014316406,51041839.14710298,43527786.13278658
Rescue,Strengthen Food Rescue,Donation Transportation,Louisiana,11221.66481793247,24942.418181099183,0,18702774.696554117,41.74459312270877,8062238.587162188,55735317.55450099,47673078.96733881
Rescue,Strengthen Food Rescue,Donation Transportation,Maine,6113.392190169115,7612.842506,0,10188986.983615192,22.741818947429092,4133637.311822244,30002402.85926835,25868765.547446102
Rescue,Strengthen Food Rescue,Donation Transportation,Maryland,13765.014130930253,29793.712942903134,0,22941690.21821709,51.205852567060525,9986770.267722348,68471843.53488868,58485073.26716635
Rescue,Strengthen Food Rescue,Donation Transportation,Massachusetts,18324.77821912725,37396.298102869245,0,30541297.031878747,68.16817497515335,13181337.256882178,91027630.29,77846293.03461133
Rescue,Strengthen Food Rescue,Donation Transportation,Michigan,40169.66598116122,52401.219199898886,0,66949443.30193536,149.4311574499197,27394368.24859679,197389532.97995567,169995164.7313589
Rescue,Strengthen Food Rescue,Donation Transportation,Minnesota,15688.114748712798,30079.036020277577,0,26146857.91452133,58.359786865211596,11071854.672535725,77654876.50944783,66583021.83691211
Rescue,Strengthen Food Rescue,Donation Transportation,Mississippi,8987.395935,16862.816911709047,0,14978993.22582265,33.43311288003614,6284834.606888167,44378399.84814159,38093565.24125342
Rescue,Strengthen Food Rescue,Donation Transportation,Missouri,14824.964314975887,35867.0456,0,24708273.858293146,55.14886725171028,10757815.005744709,73775372.14776152,63017557.14201681
Rescue,Strengthen Food Rescue,Donation Transportation,Montana,2195.013050840039,4560.847702686833,0,3658355.0847333977,8.165448549,1573618.0093602422,10890316.662970815,9316698.653610572
Rescue,Strengthen Food Rescue,Donation Transportation,Nebraska,6421.1067430864905,15499.974676219032,0,10701844.571810817,23.886517084281728,4550266.328396887,31814908.329016358,27264642.000619467
Rescue,Strengthen Food Rescue,Donation Transportation,Nevada,7804.375360484531,19762.80683,0,13007292.26747422,29.03227634100244,5766233.559,38952326.025192946,33186092.46596037
Rescue,Strengthen Food Rescue,Donation Transportation,New Hampshire,3661.288657188182,8544.923591,0,6102147.761980304,13.619993804740023,2637825.1875774204,18206432.512899883,15568607.32532246
Rescue,Strengthen Food Rescue,Donation Transportation,New Jersey,20951.757808892493,41892.312329386674,0,34919596.34815416,77.94053904908006,15000854.077206321,103975878.41548184,88975024.33827552
Rescue,Strengthen Food Rescue,Donation Transportation,New Mexico,5200.394399091016,11222.724576371302,0,8667323.998485027,19.345467164618565,3725248.393404299,25812072.65,22086824.259432398
Rescue,Strengthen Food Rescue,Donation Transportation,New York,47681.74788198585,77214.90002,0,79469579.80330975,177.37610212098735,33463630.35087748,235574013.14853573,202110382.79765826
Rescue,Strengthen Food Rescue,Donation Transportation,North Carolina,41791.09138664998,64461.43506400259,0,69651818.97774997,155.46285995833793,28772763.13,205737727.76784033,176964964.63856262
Rescue,Strengthen Food Rescue,Donation Transportation,North Dakota,4885.2926410004475,4956.900176890855,0,8142154.401667413,18.173288624521653,3275226.526606473,23934662.501781195,20659435.975174725
Rescue,Strengthen Food Rescue,Donation Transportation,Ohio,28081.505061701588,67283.77692223286,0,46802508.43616931,104.4631988295299,20448362.87567017,139823213.24649608,119374850.37082592
Rescue,Strengthen Food Rescue,Donation Transportation,Oklahoma,9743.799472595205,22915.370053763516,0,16239665.787658675,36.24693403805414,7056865.477,48444929.07103995,41388063.59365392
Rescue,Strengthen Food Rescue,Donation Transportation,Oregon,19554.21915308556,21436.261752003153,0,32590365.255142603,72.74169524947827,13193671.715819703,95890056.58,82696384.86
Rescue,Strengthen Food Rescue,Donation Transportation,Pennsylvania,31364.40662,64659.482958978995,0,52274011.02779884,116.67559261404699,22310089.539726686,155459307.5945508,133149218.0548241
Rescue,Strengthen Food Rescue,Donation Transportation,Rhode Island,2063.664004218382,4980.154932152894,0,3439440.0070306365,7.676830095692367,1518531.1817102074,10296189.664213784,8777658.482503578
Rescue,Strengthen Food Rescue,Donation Transportation,South Carolina,13814.641003801447,29615.293818297814,0,23024401.673002414,51.39046453414137,9854948.110148445,68492334.41477074,58637386.304622285
